,total,Taxonomy
Zotu806,291,Bacteria(99.99999999999999);Bacteroidota(99.99999999999999);Bacteroidia(99.99999999999999);Bacteroidales(99.99999999999999);Prevotellaceae(99.99999999999999);Prevotella(99.99999999999999);uncultured bacterium(68.68438505938505)
Zotu807,364,Bacteria(99.99999999999999);Firmicutes(99.99999999999999);Negativicutes(99.99999999999999);Veillonellales-Selenomonadales(99.99999999999999);Selenomonadaceae(99.99999999999999);Selenomonas(98.00496309246309);uncultured bacterium(51.84429598179597)
Zotu808,303,Bacteria(100.0);Firmicutes(100.0);Clostridia(100.0);Peptostreptococcales-Tissierellales(100.0);Peptostreptococcaceae(100.0);Peptoanaerobacter(100.0);Peptoanaerobacter stomatis(100.0)
Zotu809,477,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Pasteurellales(100.0);Pasteurellaceae(100.0);Actinobacillus(92.06865079365079);uncultured bacterium(44.82182539682541)
Zotu81,13359,Bacteria(100.0);Actinobacteriota(100.0);Actinobacteria(100.0);Micrococcales(100.0);Micrococcaceae(100.0);Rothia(100.0);uncultured bacterium(81.55070288862488)
Zotu810,381,Bacteria(99.99999999999999);Proteobacteria(99.99999999999999);Gammaproteobacteria(99.99999999999999);Xanthomonadales(99.99999999999999);Xanthomonadaceae(99.99999999999999);Stenotrophomonas(99.99999999999999);Stenotrophomonas maltophilia(71.01268266047681)
Zotu811,397,Bacteria(100.00000000000001);Firmicutes(100.00000000000001);Clostridia(100.00000000000001);Clostridia UCG-014(100.00000000000001);uncultured bacterium(100.00000000000001);unidentified(100.00000000000001);unidentified(100.00000000000001)
Zotu813,395,Bacteria(100.00000000000003);Firmicutes(100.00000000000003);Negativicutes(100.00000000000003);Veillonellales-Selenomonadales(100.00000000000003);Veillonellaceae(100.00000000000003);Veillonella(100.00000000000003);uncultured bacterium(74.12531274190566)
Zotu814,373,Bacteria(100.00000000000001);Firmicutes(100.00000000000001);Negativicutes(100.00000000000001);Veillonellales-Selenomonadales(100.00000000000001);Veillonellaceae(100.00000000000001);Veillonella(100.00000000000001);uncultured bacterium(72.7648363080257)
Zotu816,365,Bacteria(100.0);Firmicutes(100.0);Bacilli(100.0);Bacillales(100.0);Bacillaceae(100.0);Anoxybacillus(100.0);Anoxybacillus flavithermus(63.98194643548868)
Zotu817,436,Bacteria(100.0);Bacteroidota(100.0);Bacteroidia(100.0);Bacteroidales(100.0);Rikenellaceae(100.0);Rikenellaceae RC9 gut group(100.0);Bacteroidales oral clone MCE7_164(86.66666666666666)
Zotu819,315,Bacteria(99.99999999999999);Proteobacteria(99.99999999999999);Gammaproteobacteria(99.99999999999999);Burkholderiales(99.99999999999999);Oxalobacteraceae(99.99999999999999);Herbaspirillum(99.91428571428571);Herbaspirillum huttiense(43.0729700854701)
Zotu82,13077,Bacteria(100.0);Actinobacteriota(100.0);Actinobacteria(100.0);Micrococcales(100.0);Micrococcaceae(100.0);Rothia(100.0);uncultured bacterium(79.77264260209266)
Zotu821,372,Bacteria(100.00000000000001);Proteobacteria(100.00000000000001);Gammaproteobacteria(100.00000000000001);Pasteurellales(100.00000000000001);Pasteurellaceae(100.00000000000001);Aggregatibacter(97.81560883023795);uncultured bacterium(65.7190061605655)
Zotu822,435,Bacteria(100.0);Patescibacteria(100.0);Gracilibacteria(100.0);Absconditabacteriales (SR1)(100.0);SR1 bacterium oral taxon 875(94.0);unidentified(100.0);unidentified(100.0)
Zotu823,342,Bacteria(100.0);Firmicutes(100.0);Bacilli(100.0);Mycoplasmatales(100.0);Mycoplasmataceae(100.0);Mycoplasma(100.0);Metamycoplasma faucium(99.33333333333334)
Zotu825,359,Bacteria(99.99999999999997);Proteobacteria(99.99999999999997);Alphaproteobacteria(99.99999999999997);Caulobacterales(99.99999999999997);Caulobacteraceae(99.99999999999997);Caulobacter(99.99999999999997);Caulobacter sp.(45.93734319969125)
Zotu826,423,Bacteria(99.99999999999994);Cyanobacteria(99.99999999999994);Cyanobacteriia(99.99999999999994);Chloroplast(99.99999999999994);uncultured Oscillatoria sp.(63.52148580921582);unidentified(99.99999999999994);unidentified(99.99999999999994)
Zotu827,455,Bacteria(100.0);Firmicutes(100.0);Clostridia(100.0);Clostridia UCG-014(100.0);uncultured bacterium(100.0);unidentified(100.0);unidentified(100.0)
Zotu828,362,Bacteria(100.00000000000001);Proteobacteria(100.00000000000001);Alphaproteobacteria(100.00000000000001);Sphingomonadales(100.00000000000001);Sphingomonadaceae(100.00000000000001);Novosphingobium(95.45469024123119);uncultured bacterium(41.263447482756916)
Zotu829,346,Bacteria(99.99999999999999);Firmicutes(99.99999999999999);Clostridia(99.99999999999999);Lachnospirales(99.99999999999999);Lachnospiraceae(99.99999999999999);Johnsonella(99.99999999999999);uncultured bacterium(88.88095238095237)
Zotu83,13875,Bacteria(100.00000000000009);Proteobacteria(100.00000000000009);Gammaproteobacteria(100.00000000000009);Burkholderiales(100.00000000000009);Burkholderiaceae(100.00000000000009);Lautropia(100.00000000000009);uncultured bacterium(87.10162570255632)
Zotu830,365,Bacteria(100.0);Actinobacteriota(100.0);Actinobacteria(100.0);Actinomycetales(100.0);Actinomycetaceae(100.0);Actinomyces(100.0);Actinomyces lingnae(99.25)
Zotu831,292,Bacteria(100.00000000000004);Bacteroidota(100.00000000000004);Bacteroidia(100.00000000000004);Bacteroidales(100.00000000000004);Prevotellaceae(100.00000000000004);Prevotella(100.00000000000004);uncultured bacterium(74.13219956128658)
Zotu833,372,Bacteria(99.99999999999999);Proteobacteria(99.99999999999999);Gammaproteobacteria(99.99999999999999);Enterobacterales(99.99999999999999);Enterobacteriaceae(99.99999999999999);Enterobacter(57.20679841897239);Klebsiella aerogenes(40.920177865612686)
Zotu834,246,Unclassified
Zotu836,375,Bacteria(99.99999999999999);Actinobacteriota(99.99999999999999);Actinobacteria(99.99999999999999);Corynebacteriales(99.99999999999999);Corynebacteriaceae(99.99999999999999);Corynebacterium(99.99999999999999);Corynebacterium kroppenstedtii DSM 44385(64.63571428571427)
Zotu838,384,Bacteria(100.0);Firmicutes(100.0);Bacilli(100.0);Lactobacillales(100.0);Streptococcaceae(100.0);Streptococcus(100.0);uncultured bacterium(37.07683669959214)
Zotu84,17240,Bacteria(99.99999999999996);Firmicutes(99.99999999999996);Negativicutes(99.99999999999996);Veillonellales-Selenomonadales(99.99999999999996);Veillonellaceae(99.99999999999996);Veillonella(99.99999999999996);uncultured bacterium(75.7571653639351)
Zotu840,329,Bacteria(100.00000000000004);Deinococcota(100.00000000000004);Deinococci(100.00000000000004);Deinococcales(100.00000000000004);Deinococcaceae(100.00000000000004);Deinococcus(100.00000000000004);Deinococcus geothermalis DSM 11300(74.99047619047622)
Zotu843,307,Bacteria(100.00000000000001);Bacteroidota(100.00000000000001);Bacteroidia(100.00000000000001);Bacteroidales(100.00000000000001);Prevotellaceae(100.00000000000001);Alloprevotella(100.00000000000001);uncultured bacterium(51.6749081447844)
Zotu844,340,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Pseudomonadales(100.0);Moraxellaceae(100.0);Acinetobacter(100.0);uncultured bacterium(32.30661590274648)
Zotu846,375,Bacteria(100.0);Bacteroidota(100.0);Bacteroidia(100.0);Flavobacteriales(100.0);Flavobacteriaceae(100.0);Capnocytophaga(100.0);uncultured bacterium(83.91996750858534)
Zotu847,354,Bacteria(100.0);Firmicutes(100.0);Bacilli(100.0);Lactobacillales(100.0);Carnobacteriaceae(100.0);Alloiococcus(100.0);uncultured bacterium(55.24682539682539)
Zotu848,294,Bacteria(100.0);Firmicutes(100.0);Clostridia(100.0);Peptostreptococcales-Tissierellales(100.0);Peptostreptococcaceae(100.0);Peptoanaerobacter(100.0);Peptoanaerobacter stomatis(100.0)
Zotu849,322,Bacteria(99.99999999999999);Firmicutes(99.99999999999999);Clostridia(99.99999999999999);Peptostreptococcales-Tissierellales(99.99999999999999);Anaerovoracaceae(99.99999999999999);[Eubacterium] nodatum group(99.99999999999999);Eubacterium sulci ATCC 35585(57.066666666666656)
Zotu85,17144,Bacteria(100.0);Firmicutes(100.0);Negativicutes(100.0);Veillonellales-Selenomonadales(100.0);Veillonellaceae(100.0);Veillonella(100.0);uncultured bacterium(79.87013609953263)
Zotu850,427,Bacteria(99.99999999999996);Proteobacteria(99.99999999999996);Gammaproteobacteria(99.99999999999996);Enterobacterales(99.99999999999996);Enterobacteriaceae(99.99999999999996);Enterobacter(57.373122529644206);Klebsiella aerogenes(41.123715415019724)
Zotu851,296,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Pasteurellales(100.0);Pasteurellaceae(100.0);Aggregatibacter(97.5240250757365);uncultured bacterium(65.89158576722097)
Zotu853,385,Bacteria(100.0);Patescibacteria(100.0);Gracilibacteria(100.0);Absconditabacteriales (SR1)(100.0);SR1 bacterium oral taxon 875(95.0);unidentified(100.0);unidentified(100.0)
Zotu854,269,Bacteria(100.00000000000001);Synergistota(100.00000000000001);Synergistia(100.00000000000001);Synergistales(100.00000000000001);Synergistaceae(100.00000000000001);Fretibacterium(100.00000000000001);uncultured bacterium(40.4892857142857)
Zotu855,350,Bacteria(100.00000000000003);Bacteroidota(100.00000000000003);Bacteroidia(100.00000000000003);Bacteroidales(100.00000000000003);Prevotellaceae(100.00000000000003);Prevotella(100.00000000000003);uncultured bacterium(61.25273892773893)
Zotu856,347,Bacteria(99.99999999999999);Bacteroidota(99.99999999999999);Bacteroidia(99.99999999999999);Sphingobacteriales(99.99999999999999);Sphingobacteriaceae(99.99999999999999);Sphingobacterium(99.99999999999999);Sphingobacterium sp. MYb210(43.05270285270287)
Zotu857,325,Bacteria(100.00000000000017);Firmicutes(100.00000000000017);Clostridia(100.00000000000017);Lachnospirales(100.00000000000017);Lachnospiraceae(100.00000000000017);Catonella(100.00000000000017);uncultured bacterium(90.25427491362694)
Zotu859,327,Bacteria(100.00000000000001);Patescibacteria(100.00000000000001);Saccharimonadia(100.00000000000001);Saccharimonadales(100.00000000000001);Saccharimonadaceae(100.00000000000001);uncultured bacterium(89.52380952380953);unidentified(100.00000000000001)
Zotu86,13494,Bacteria(100.00000000000003);Proteobacteria(100.00000000000003);Gammaproteobacteria(100.00000000000003);Burkholderiales(100.00000000000003);Burkholderiaceae(100.00000000000003);Lautropia(100.00000000000003);uncultured bacterium(87.19973260670614)
Zotu860,375,Bacteria(99.99999999999999);Firmicutes(99.99999999999999);Negativicutes(99.99999999999999);Veillonellales-Selenomonadales(99.99999999999999);Selenomonadaceae(99.99999999999999);Selenomonas(98.13685468126643);uncultured bacterium(51.1785211578406)
Zotu861,284,Bacteria(100.0);Bacteroidota(100.0);Bacteroidia(100.0);Bacteroidales(100.0);Prevotellaceae(100.0);Alloprevotella(100.0);uncultured bacterium(52.84945665374893)
Zotu862,334,Bacteria(100.0);Firmicutes(100.0);Bacilli(100.0);Mycoplasmatales(100.0);Mycoplasmataceae(100.0);Mycoplasma(100.0);Metamycoplasma faucium(99.5)
Zotu865,312,Bacteria(100.00000000000001);Deinococcota(100.00000000000001);Deinococci(100.00000000000001);Deinococcales(100.00000000000001);Deinococcaceae(100.00000000000001);Deinococcus(100.00000000000001);Deinococcus geothermalis DSM 11300(71.76190476190477)
Zotu867,232,Bacteria(100.00000000000001);Actinobacteriota(100.00000000000001);Actinobacteria(100.00000000000001);Actinomycetales(100.00000000000001);Actinomycetaceae(100.00000000000001);Actinomyces(100.00000000000001);uncultured bacterium(50.9)
Zotu869,319,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Pasteurellales(100.0);Pasteurellaceae(100.0);Haemophilus(100.0);Haemophilus sputorum CCUG 13788(40.09090909090908)
Zotu870,320,Bacteria(99.99999999999999);Spirochaetota(99.99999999999999);Spirochaetia(99.99999999999999);Spirochaetales(99.99999999999999);Spirochaetaceae(99.99999999999999);Treponema(99.99999999999999);uncultured Treponema sp.(74.44999999999999)
Zotu871,401,Bacteria(100.00000000000001);Proteobacteria(100.00000000000001);Gammaproteobacteria(100.00000000000001);Enterobacterales(100.00000000000001);Enterobacteriaceae(100.00000000000001);Klebsiella(100.00000000000001);Klebsiella pneumoniae(98.00000000000001)
Zotu873,266,Bacteria(99.99999999999999);Proteobacteria(99.99999999999999);Gammaproteobacteria(99.99999999999999);Pseudomonadales(99.99999999999999);Moraxellaceae(99.99999999999999);Psychrobacter(99.99999999999999);Psychrobacter alimentarius(70.53892285145146)
Zotu874,362,Bacteria(100.0);Bacteroidota(100.0);Bacteroidia(100.0);Bacteroidales(100.0);Prevotellaceae(100.0);Prevotella(100.0);Prevotella corporis(80.5)
Zotu876,380,Bacteria(100.00000000000001);Actinobacteriota(100.00000000000001);Actinobacteria(100.00000000000001);Micrococcales(100.00000000000001);Micrococcaceae(100.00000000000001);Rothia(100.00000000000001);uncultured bacterium(100.00000000000001)
Zotu879,267,Bacteria(100.00000000000004);Firmicutes(100.00000000000004);Bacilli(100.00000000000004);Staphylococcales(100.00000000000004);Gemellaceae(100.00000000000004);Gemella(100.00000000000004);uncultured bacterium(92.4108028440931)
Zotu88,13909,Bacteria(99.99999999999999);Firmicutes(99.99999999999999);Clostridia(99.99999999999999);Peptostreptococcales-Tissierellales(99.99999999999999);Anaerococcus(99.99999999999999);uncultured bacterium(57.00992063492065);unidentified(99.99999999999999)
Zotu880,270,Bacteria(100.00000000000034);Proteobacteria(100.00000000000034);Gammaproteobacteria(100.00000000000034);Pseudomonadales(100.00000000000034);Pseudomonadaceae(100.00000000000034);Pseudomonas(100.00000000000034);Pseudomonas koreensis(76.12734693877572)
Zotu881,331,Bacteria(100.0);Bacteroidota(100.0);Bacteroidia(100.0);Flavobacteriales(100.0);Flavobacteriaceae(100.0);Capnocytophaga(100.0);uncultured bacterium(50.0)
Zotu883,327,Bacteria(99.99999999999999);Campilobacterota(99.99999999999999);Campylobacteria(99.99999999999999);Campylobacterales(99.99999999999999);Campylobacteraceae(99.99999999999999);Campylobacter(99.99999999999999);Campylobacter concisus(35.59247611986016)
Zotu884,297,Bacteria(99.99999999999999);Firmicutes(99.99999999999999);Clostridia(99.99999999999999);Lachnospirales(99.99999999999999);Lachnospiraceae(99.99999999999999);Oribacterium(99.99999999999999);Oribacterium parvum ACB1(79.74999999999999)
Zotu885,285,Bacteria(100.00000000000006);Firmicutes(100.00000000000006);Negativicutes(100.00000000000006);Veillonellales-Selenomonadales(100.00000000000006);Sporomusaceae(100.00000000000006);Pelosinus(100.00000000000006);uncultured bacterium(95.24047619047626)
Zotu886,251,Bacteria(100.00000000000004);Proteobacteria(100.00000000000004);Gammaproteobacteria(100.00000000000004);Enterobacterales(100.00000000000004);Enterobacteriaceae(100.00000000000004);Klebsiella(100.00000000000004);Klebsiella pneumoniae(64.20697540333651)
Zotu887,276,Bacteria(100.0);Bacteroidota(100.0);Bacteroidia(100.0);Bacteroidales(100.0);Porphyromonadaceae(100.0);Porphyromonas(100.0);uncultured bacterium(57.38874458874459)
Zotu888,337,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Burkholderiales(100.0);Oxalobacteraceae(100.0);Herbaspirillum(99.82337662337663);Herbaspirillum huttiense(43.302039627039626)
Zotu89,13517,Bacteria(100.0);Firmicutes(100.0);Clostridia(100.0);Peptostreptococcales-Tissierellales(100.0);Anaerococcus(100.0);uncultured bacterium(57.10560273060275);unidentified(100.0)
Zotu890,308,Bacteria(99.99999999999997);Firmicutes(99.99999999999997);Negativicutes(99.99999999999997);Veillonellales-Selenomonadales(99.99999999999997);Veillonellaceae(99.99999999999997);Dialister(99.99999999999997);Dialister pneumosintes(43.71120546120545)
Zotu893,439,Bacteria(100.00000000000001);Firmicutes(100.00000000000001);Bacilli(100.00000000000001);Staphylococcales(100.00000000000001);Staphylococcaceae(100.00000000000001);Macrococcus(100.00000000000001);Macrococcus caseolyticus(44.64418955052388)
Zotu895,280,Bacteria(100.00000000000001);Actinobacteriota(100.00000000000001);Actinobacteria(100.00000000000001);Micrococcales(100.00000000000001);Brevibacteriaceae(100.00000000000001);Brevibacterium(100.00000000000001);Brevibacterium casei(33.95194495312773)
Zotu896,1503,Bacteria(100.00000000000047);Actinobacteriota(100.00000000000047);Actinobacteria(100.00000000000047);Corynebacteriales(100.00000000000047);Corynebacteriaceae(100.00000000000047);Corynebacterium(100.00000000000047);uncultured bacterium(96.70150011420431)
Zotu897,297,Bacteria(99.99999999999999);Firmicutes(99.99999999999999);Negativicutes(99.99999999999999);Veillonellales-Selenomonadales(99.99999999999999);Veillonellaceae(99.99999999999999);Megasphaera(84.33333333333333);Megasphaera micronuciformis(81.66666666666666)
Zotu898,280,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Alteromonadales(100.0);Alteromonadaceae(100.0);Alteromonas(93.51816059757236);Alteromonas genovensis(53.61575630252099)
Zotu9,300282,Bacteria(99.99999999999999);Actinobacteriota(99.99999999999999);Actinobacteria(99.99999999999999);Corynebacteriales(99.99999999999999);Corynebacteriaceae(99.99999999999999);Corynebacterium(99.99999999999999);uncultured bacterium(82.393492770562)
Zotu901,368,Bacteria(100.00000000000006);Proteobacteria(100.00000000000006);Alphaproteobacteria(100.00000000000006);Sphingomonadales(100.00000000000006);Sphingomonadaceae(100.00000000000006);Novosphingobium(95.12262081762188);uncultured bacterium(39.6027603136383)
Zotu902,372,Bacteria(99.99999999999999);Bacteroidota(99.99999999999999);Bacteroidia(99.99999999999999);Bacteroidales(99.99999999999999);Prevotellaceae(99.99999999999999);Prevotella(99.99999999999999);uncultured bacterium(62.1901875901876)
Zotu903,289,Bacteria(99.99999999999999);Spirochaetota(99.99999999999999);Spirochaetia(99.99999999999999);Spirochaetales(99.99999999999999);Spirochaetaceae(99.99999999999999);Treponema(99.99999999999999);uncultured Treponema sp.(75.19999999999999)
